fold,repeat,subsample_seed,training_fraction,training_rows,validation_rows,engineered_feature_count,transformed_width,train_r2,train_adjusted_r2_raw,validation_r2,validation_adjusted_r2_raw,validation_mae,validation_rmse,generalization_gap_r2,transform_seconds,fit_seconds
3,2,2048,1.0,6400,1600,60,103,0.627052947718858,0.6235229235609674,0.6185965104429741,0.6037269786863649,0.5620173521414145,0.709258215336193,0.008456437275883855,0.09709499999735272,0.011227499999222346
3,3,2059,0.2,1280,1600,60,103,0.6374044424923835,0.6195572452401628,0.6065818155057754,0.5912438745898212,0.5703357303230249,0.7203428649139054,0.030822626986608093,0.03196399999796995,0.003864300000714138
3,3,2059,0.4,2560,1600,60,103,0.6251125371136805,0.6161116376446212,0.6195465305855157,0.6047140366512278,0.5612137515404295,0.7083743355043504,0.005566006528164857,0.04777800000010757,0.006646800000453368
3,3,2059,0.6,3840,1600,60,103,0.6253086883945129,0.6193596334338543,0.6184298035372338,0.6035537724860538,0.5625369164197326,0.7094132025457742,0.006878884857279166,0.06597770000007586,0.007629099996847799
3,3,2059,0.8,5120,1600,60,103,0.6221498661367595,0.6176685441300794,0.6178163367786293,0.6029163888947553,0.5630578136891757,0.7099832505204212,0.004333529358130139,0.0715727999995579,0.008442199999990407
3,3,2059,1.0,6400,1600,60,103,0.6270529477188581,0.6235229235609675,0.6185965104429741,0.6037269786863649,0.5620173521414145,0.709258215336193,0.008456437275883966,0.07764030000180355,0.00997760000245762
3,4,2070,0.2,1280,1600,60,103,0.6277592750994385,0.6094373362200015,0.6070560459654097,0.5917365935664004,0.5696987412162734,0.7199085795299048,0.020703229134028778,0.03155980000155978,0.0025134999996225815
3,4,2070,0.4,2560,1600,60,103,0.627193479807949,0.618242542948596,0.6140646523923725,0.5990184400100089,0.5667535495685148,0.7134594955421366,0.013128827415576527,0.04322130000218749,0.006819399997766595
3,4,2070,0.6,3840,1600,60,103,0.6192691379797826,0.61322419177147,0.6163912592972665,0.6014357528371208,0.5637915301116627,0.7113057033325737,0.0028778786825160996,0.07108860000153072,0.006083199998101918
3,4,2070,0.8,5120,1600,60,103,0.6177496510818924,0.613216142298519,0.6161060311381527,0.6011394046718038,0.5638746156044738,0.7115700960531866,0.001643619943739738,0.06349229999977979,0.008375600002182182
3,4,2070,1.0,6400,1600,60,103,0.627052947718858,0.6235229235609674,0.6185965104429741,0.6037269786863649,0.5620173521414145,0.709258215336193,0.008456437275883855,0.07652610000150162,0.009708899997349363
4,0,2026,0.2,1280,1600,60,103,0.6161734392378158,0.5972812377236804,0.6295648054957517,0.615122887581356,0.5575857410636781,0.6918070988755218,-0.01339136625793591,0.035132099998008925,0.0027807999977085274
4,0,2026,0.4,2560,1600,60,103,0.6161273684521265,0.6069107386430539,0.6331520091607212,0.6188499432410612,0.5554596988490396,0.6884493048616411,-0.017024640708594774,0.052854999998089625,0.006733899997925619
4,0,2026,0.6,3840,1600,60,103,0.6219183829101717,0.6159154993363718,0.6349226875177589,0.6206896538927202,0.5547826972660584,0.6867858136474199,-0.01300430460758728,0.05328939999890281,0.005562199999985751
4,0,2026,0.8,5120,1600,60,103,0.6254022120508839,0.6209594630338949,0.6355331879611159,0.6213239555229528,0.5541171591061478,0.6862113346773673,-0.010130975910232043,0.066724799999065,0.00836449999769684
